id          ,viewCount  ,likeCount ,commentCount
bs6ex_ZCIWU ,291026     ,     3207 ,         191
ZhdFEAsGgtc ,3424068    ,   190907 ,        5099
ihX1pRMmxp8 ,7037398    ,   247711 ,        3288
gKKrhSa_Hcs ,172802     ,     1449 ,          45
OpISHolWtKs ,1998909    ,    14461 ,        1019
WXBC5Rdm0nE ,51517      ,      940 ,         172
q_LULUj9fQ8 ,95982      ,     1193 ,          12
FVi7n-6txcg ,3309191    ,    79792 ,        1855
asAd-E5_HPo ,2592908    ,    78874 ,        3000
X8QjCzE22WM ,2731132    ,    30093 ,         134
Xv9aaTJVIxA ,3882976    ,    71627 ,        4915
0Onzl2z5gpQ ,3957505    ,    31278 ,        1311
DsI-FTS9ZmU ,891076     ,    23471 ,        1188
ubIQZ-ebwKI ,51796      ,     1453 ,          96
Xak_PM3FQYg ,2856240    ,    17333 ,         922
2qVk1KkEnQY ,4177132    ,    17837 ,         593
WCrmkX35Xks ,24067107   ,   105326 ,        1600
053AUUF4LGs ,4023417    ,    29979 ,        1142
BBH9F3UEKJU ,1439493    ,    24378 ,         388
dUV9QfEW5s0 ,104886     ,     1329 ,          12
mUqeBMP8nEg ,22579106   ,   480492 ,       20506
5_llIxJt2Wg ,1340413    ,    11352 ,        1108
XGpP8gaD7QA ,20242      ,      286 ,           6
j1nOQZDDqqE ,2847826    ,    53569 ,        4005
KU7BpDbaN7A ,57853441   ,   588065 ,        4101
GsLopdvhFpk ,23804742   ,   513869 ,        7491
QvV50hRL4xo ,9189309    ,    50245 ,        1750
HvDo82kaxck ,66301418   ,   373010 ,            
C84Zka_c23g ,23732962   ,   236876 ,           0
N2QBq1tJCOs ,1812000    ,    38309 ,        1055
4F5mKkbHoF4 ,291837     ,     7601 ,         413
n7UYBzaelWA ,466439     ,     9975 ,         284
A2FsgKoGD04 ,246472264  ,  3238277 ,       94002
_HHV7x4gkYU ,1138352    ,    31249 ,        2056
aF7kKPE1WdM ,2965128    ,   158650 ,         174
4LjskpM73-0 ,68108034   ,   945873 ,       16742
ejBNB_A-H5Y ,11429289   ,   140008 ,       10329
Gf9T4gzitSo ,80802      ,     2391 ,         164
yPFLwAotDzE ,7288486    ,    54988 ,        1111
cEDaY4KsZ4w ,6390561    ,    19868 ,           0
EeYbBEdBlig ,75811524   ,  1750820 ,        3788
_vsS0eO7csY ,4171439    ,    28885 ,            
lqIWuwmLcqE ,7518511    ,   133633 ,        1068
40QPNtmsWfk ,49245954   ,  1454656 ,        2104
yEMGT9DMEQg ,13170611   ,   136373 ,         755
KlajSRc80pQ ,34818818   ,   201462 ,           0
_32qLIarOW4 ,22628278   ,   188872 ,           0
jDzPz_zGv2M ,948171     ,    16040 ,         323
CkZ84BVTpqo ,1265725    ,    10153 ,         192
AIdu9PpT3ms ,16803774   ,   154770 ,        2466
47OY3NSDaRo ,1832160    ,    16587 ,         665
kRNL9TKDjcE ,26445939   ,   408153 ,        6734
LNRT2rtNQcg ,23501732   ,   911750 ,         999
N7x4hLdPdAw ,218125     ,     2132 ,          49
bIDKhZ_4jLQ ,28288616   ,   604115 ,       23372
_YUc8tXDjxQ ,9374291    ,   251187 ,        8029
uBOvI20os3o ,5863029    ,   174237 ,        5892
F53Pwh-leX4 ,23259175   ,  1513818 ,        1330
kO20u9SCwhA ,22154      ,     1681 ,          10
7k1zLIIp0vM ,11864734   ,   820418 ,           0
Gewife0GqfY ,15030251   ,   289518 ,        1291
eGaSHu_BmSE ,3023595    ,    16526 ,           0
6xYHJsDWiTs ,1816261    ,    93409 ,         432
rjgplsH8RUk ,21367      ,     1021 ,           0
S2Mw_XHv9Nw ,47602946   ,  2692327 ,        4533
MyUzx-ez4kE ,8144747    ,    69566 ,        2124
BtO52EDi7Fs ,17221740   ,   174957 ,            
Y2en06lOATg ,2665578    ,    43994 ,         867
Lt_vTQXCOtg ,5318253    ,    53783 ,        1068
DbDqCSAnYk8 ,11480553   ,   117499 ,            
VRJmcxCrAOA ,325555075  ,  4886452 ,      131729
uzeR8EWIdTs ,17637014   ,    62730 ,           0
8xHvZgP4TyM ,353680     ,    14089 ,         333
Ls42K_b6JNk ,9256447    ,    74910 ,            
DsA363_98w4 ,5755437    ,   111173 ,        2015
pwaCENn0ss4 ,44691174   ,  2694974 ,        1728
NWxey67K21c ,3419       ,       51 ,           2
y-K7J8TN9Gw ,11783993   ,   113149 ,        4359
cf9xsC1DetM ,17287907   ,   134486 ,        1818
ulabEGNM_0o ,26669274   ,   261418 ,        4751
V5AJemSYWVM ,497997     ,     3195 ,         368
RpGw6ZFYyU8 ,4958384    ,   437037 ,         167
HcSqoC4atBo ,5677861    ,   145875 ,        2740
tBNrtT9xZO0 ,2211910    ,     5933 ,         153
j4NbRs1aW0M ,5584085    ,    22883 ,         371
CSnJdhDkVuE ,640417     ,     3169 ,         118
i6452WLdm8U ,2024969    ,    28781 ,         723
Q3nLYk7TMAM ,12504417   ,    72157 ,        1804
15PdsbfEA8M ,12643850   ,   349461 ,       11024
8iOjutIksOU ,1114217    ,    85993 ,         646
HHtqQiMXHjI ,3861049    ,    25936 ,        4847
Jb21pU8OAv8 ,2668233    ,    73462 ,        4837
NSDZhzb5lPk ,6310081    ,    85733 ,        7494
tH7xD3KOs0A ,1817       ,       93 ,           2
a4zDS1tLBN0 ,29680058   ,   461637 ,        5620
D6weroKmqNw ,12200      ,      617 ,          63
jQbnaZA8iQI ,677999     ,     4666 ,         202
Xz3ykRkMNoc ,777654     ,    11380 ,        1478
ufe9yYD2bO8 ,8448426    ,    96227 ,        4556
ebAo7rBVt-w ,2565049    ,    34568 ,        1966
FHLElYGLzgg ,7362164    ,   234870 ,        8568
8ywPweH1uhc ,2187192    ,   173167 ,         763
iQSjEkWW6OI ,8576329    ,   211493 ,         709
CMm8FQRN2RI ,817304     ,    14011 ,        1426
4RIo5lne9jY ,2968096    ,    39282 ,         769
8PMEjXwUnLo ,1899013    ,   104310 ,        2006
AXDOTomkz74 ,1821073    ,   102226 ,        1765
xd70gnnpabg ,85677      ,      582 ,           7
wlY_rsEechY ,1903395    ,   106478 ,         160
X9wqasZr_u8 ,475241     ,     3807 ,         291
eZZJRc-_7bg ,57548      ,      933 ,          64
mN2sljae2RU ,1390624    ,    95571 ,        1689
6N4U8880Q5w ,28001792   ,   887965 ,        4405
Gs1rfB84Pyo ,12534      ,      269 ,           3
rjnTQBNGFoU ,2574529    ,    36305 ,        1461
jnM6eUTaykA ,139654     ,     9010 ,          39
-NqQkM0ex2g ,566193     ,    12250 ,         885
MBT7qwSSt6o ,91015      ,     4460 ,          31
XmrHsR-wyr4 ,26109      ,     1832 ,          42
fHqsL5S5GSg ,12345093   ,   247989 ,         200
GBgTTNy1IWg ,6508745    ,   156218 ,         712
PiAm3kZHPLA ,71918158   ,  3763078 ,        3155
tGjy5JuWQAw ,61029036   ,  4183630 ,        3222
DltOQRP1VJQ ,615515     ,    10991 ,            
agvdkRc_img ,5511830    ,    84916 ,        1540
yL_dE81O_mw ,139653918  ,  2268557 ,       70646
OFibSNpw2hE ,1113853    ,    29691 ,         695
IT94xC35u6k ,9394441    ,   195532 ,        4166
3eay48JwTPI ,5655958    ,   193305 ,        6014
jWCm9piAwAU ,3443757    ,    47092 ,         738
vFai116E69M ,364133     ,        0 ,            
3sEeVJEXTfY ,7668372    ,   149546 ,        2985
9g4z0gFlfpA ,3642673    ,   115467 ,        2780
i7bxFajfn04 ,6357474    ,    83468 ,        2296
HB7rhqj9mn0 ,917060     ,    17801 ,         350
bO6NNfX_1ns ,3438729    ,    48005 ,        2123
Lk5PisETE9I ,1468390    ,    21286 ,         206
PtdOi8Y3oRQ ,1459936    ,    34355 ,        1747
K1U8tsLcd2E ,1001092    ,    29646 ,         458
stuPkzWMdIg ,1077626    ,    21303 ,         399
8uUawnM-FD8 ,16810218   ,   132210 ,           0
X6gWQ1Lcvjg ,6590986    ,   114580 ,        2278
F4BJst5d9Ac ,4425206    ,    38698 ,         640
Jru5B044HOs ,4763190    ,    30714 ,         515
EzxYTsfuB6c ,494396     ,     8312 ,         129
tYyNM9pmOlA ,2327015    ,    22375 ,        1031
fLLScgWQcHc ,4365304    ,    99432 ,        1074
2haf-ZqA808 ,6882117    ,   172855 ,        5025
l9_SoClAO5g ,983283     ,    19791 ,         598
icoe6C2E-aY ,1402429    ,    35396 ,        3083
wACJFmx7FKs ,22758823   ,   474257 ,        7923
Tnghtjt91DY ,1155803    ,    36211 ,         838
PwJCJToQmps ,2201933    ,    22633 ,         615
VCcar3MA07w ,2834131    ,    43429 ,        1435
ZCcX2Egirp4 ,1341318    ,    21218 ,         361
SRq7XtDW0wg ,14145159   ,   172822 ,        1923
Lu1qJrjxzME ,1484534    ,    17351 ,         398
Euqli_uhd2E ,460767     ,     4835 ,          46
Mx9RrNZv2TI ,1817760    ,    29646 ,         647
zAc4QggFa4g ,3233226    ,   112976 ,        6626
xqVBoyKXbsA ,3797460    ,    83219 ,        3057
Ef6LwAaB3_E ,3176323    ,    79823 ,         897
EDD4GxHVess ,2482347    ,    44338 ,        1077
2L2lnxIcNmo ,18935267   ,   154498 ,        1589
Wxd5couUEM8 ,729108     ,    16691 ,         705
J212vz33gU4 ,2280858    ,    50659 ,         985
UoC_O3HzsH0 ,21034922   ,   466134 ,       11796
yN3GgCUmmXw ,12343117   ,   212113 ,        6438
u5Hr3rNUZ24 ,9041527    ,    49620 ,         434
NyP_waVgL1w ,4153119    ,   112645 ,        2160
pkmqemKs1fw ,2422237    ,    80234 ,        2917
A2wp8Ipxn9s ,5319341    ,    18439 ,        1003
dNEZKqopc2I ,1268099    ,    10751 ,         205
8NhanDq-psc ,974592     ,    21585 ,         675
SWYPm24qVd8 ,18885918   ,   122772 ,        6932
UvuW0xUCV6g ,1695648    ,    25236 ,         510
rXCAgIfKVs0 ,1395160    ,    11732 ,         250
ulfJXy4QptQ ,499123     ,     4943 ,          98
UQWUHh3rJFo ,278875     ,     5837 ,         343
t22flliJLTQ ,23355814   ,   232928 ,        8955
2hdHUID8C6w ,2398401    ,    23344 ,         692
hFrIVlkTDMs ,3090131    ,    22025 ,         582
JYqMFVCFUvM ,102815     ,      963 ,          48
w1PJWKYWV0Y ,274455     ,     5158 ,         156
CXLM08fZO5o ,8983304    ,    77255 ,         496
74cWWlpYE_Q ,2409059    ,    31623 ,         505
BnGwYn0egPs ,31456      ,      349 ,          16
AxwOlzOc_NY ,1789380    ,     4946 ,         173
YJK4X4SrdAQ ,928697     ,     4028 ,          84
gsswlmk8yR8 ,777807     ,     2735 ,          95
cp0JkET-sOU ,4739325    ,    34066 ,         478
Ga2IET7vlOQ ,313095     ,     5236 ,         165
APKEyGMJEfQ ,613288     ,     9723 ,         134
Szcx7YFfxQg ,408975     ,     8217 ,         205
wl7RwGQjYTs ,305037     ,     3116 ,         181
HGv7kGBHg8Y ,3049692    ,     5191 ,         158
gbKR49qxah0 ,123507     ,     1308 ,          57
bg3XO_991VE ,5208998    ,    18400 ,         414
9gIVGJQ3xWE ,2889233    ,    28663 ,         264
5NBLVO4qIto ,160495     ,     2732 ,          65
hQxEYvAHCk8 ,8637350    ,   559029 ,         790
U3WTHKRueYA ,219488     ,     4582 ,         153
JFZH5kXdbIE ,7983819    ,   537888 ,        2099
E7mMhPNpSiM ,591483     ,     3639 ,         391
NHhTMh0nURA ,1376915    ,    26727 ,         683
V6DRL-Q_3AY ,3998098    ,    52835 ,        2576
CZ4Qn_d8x1g ,1463140    ,    10036 ,         305
B0pYDrb_nzI ,10201544   ,    81794 ,        3260
M35uZxt10To ,406782     ,     6647 ,         427
WbYAI-QDTok ,48321      ,      494 ,          12
yvxzzttow2s ,16324      ,      211 ,           7
CrvCSHAu8U8 ,3507723    ,    40359 ,        1661
DGPF53wy6aE ,29602645   ,  1808360 ,        7264
ujGSt-93qZo ,10447582   ,   111281 ,        7785
fFwQ47CHVSA ,201998     ,    13418 ,         106
suSQeG0cp1g ,811741     ,     5256 ,         149
7YOmsWEIua8 ,337577     ,     5187 ,         169
tMPYCbrMCpw ,143044     ,     5035 ,         110
SayEoUZ-Hm4 ,119484     ,     1034 ,         194
jxp3BzqhJac ,4427073    ,   348210 ,         484
MHSo8ML2wCA ,311722     ,     4967 ,         374
sirkso28eBc ,26188      ,      273 ,          21
aAdioIs17LM ,8696604    ,    28056 ,        1172
XeReLnW_Sic ,69784      ,     1056 ,         163
5L4DQfVIcdg ,21797304   ,   139627 ,        5024
F8DyuQMt5Q0 ,1797970    ,    47520 ,        1108
h4NiZmgEewA ,211092     ,     4843 ,         211
mVLrBJYGxk4 ,12788472   ,   612552 ,       33507
Bl1FOKpFY2Q ,26767444   ,   474564 ,       10915
3MnvyBi1KDU ,1046248    ,    56425 ,         976
f5CcgFTO274 ,2742994    ,    37863 ,        1175
-n9fo7jUMa0 ,7566790    ,    46307 ,        1262
-p1P4fdhaF8 ,9360898    ,   154667 ,        2299
iR-JFks6uI0 ,1168419    ,    18923 ,         165
FUqttxtk8y0 ,1655346    ,    13384 ,         172
kNw8V_Fkw28 ,96224789   ,  2235276 ,       52632
FIvoPK-1t5w ,149699     ,     8552 ,         257
Bi-7pho5XB8 ,1112983    ,    17029 ,         399
1P3ZgLOy-w8 ,9928886    ,    69216 ,         878
38y_1EWIE9I ,51326230   ,   847286 ,       16052
HTDdIO74BuA ,5873538    ,   228354 ,        9830
j01Hg4QJ6NE ,9749273    ,   563219 ,       13096
JkMCMlVdUT8 ,6264721    ,    66892 ,           0
Wlf1T5nrO50 ,10306942   ,   101031 ,        2601
GgfvmHeOiqQ ,3838298    ,   243703 ,            
O1C9zOQpKG4 ,8075278    ,    77326 ,        1333
jxqZdcCCTIU ,54468      ,     3354 ,          44
Wln5dlYKA1k ,198344     ,     8604 ,         428
D0a0aNqTehM ,40244591   ,   198534 ,        5838
j6PbonHsqW0 ,22037104   ,   184994 ,           0
4NqDmupDk_4 ,3033837    ,   176101 ,          55
KwCtWfwYlkw ,3517503    ,   152211 ,        4755
y2LZr9ZVCCY ,231744150  ,  1644739 ,       16911
VNjqugqm2Qc ,6331836    ,   441609 ,          82
eDaNejmf-1A ,3685447    ,    79626 ,        1761
lyoaLway15g ,3798708    ,    53059 ,         981
gcv3l5hR_7E ,977439     ,    71626 ,          16
CAYDRIbXFAc ,15788964   ,  1113192 ,       31466
nc5Lj90BzSQ ,4450662    ,    56508 ,         759
AzrO181iYt0 ,22366      ,     1271 ,          44
ZDwCZJv2xm4 ,16183      ,      560 ,           9
V6ui161NyTg ,8289540    ,   489898 ,       24799
jWiYf9D0PKc ,1189844    ,   101446 ,        2012
35i4zTky9pI ,6592064    ,   114333 ,        4222
Oo4KXZVApsQ ,4984597    ,   148392 ,        5382
EWwPIjldhH4 ,5773462    ,   292603 ,         117
B6uuIHpFkuo ,28859643   ,   609095 ,       28990
GWGbOjlJDkU ,16242969   ,   800528 ,       17550
dIwaQGHB1LU ,594111     ,    55581 ,        2753
D0sCsXFAdjY ,5505348    ,   318723 ,       21497
D_Rx4qZ8QRc ,59518451   ,   526505 ,       18452
tJsGGsPNakw ,8845032    ,   540773 ,       24998
6U0_4qi0b8k ,1968424    ,   132715 ,          44
ZIVKbWPE6W4 ,6031614    ,   304084 ,          74
DvprxD7yb9Y ,13299      ,      265 ,           8
SOnefbe2ZtU ,351495     ,    13173 ,         522
SXiG4hjvrBo ,940306     ,     9973 ,         325
CjVVNuraly8 ,8383168    ,   189977 ,        3789
ZOzzRlc_qho ,3409636    ,    45208 ,        1221
nyXhcXEiz6A ,839897     ,    29342 ,         694
lWrsvth19Nc ,3750232    ,    46704 ,         630
erLTOojf9_I ,302686     ,      810 ,         196
PtaymM7XDsQ ,35923      ,      237 ,           5
u8Kt7fRa2Wc ,2655636    ,    34680 ,        1385
9LCMuKtpnPE ,13351106   ,   192685 ,        3119
TKCWTvpbqWY ,228087     ,      629 ,          17
NGheG7EE8KQ ,576858     ,    11193 ,         521
5vtxZ-zRXbk ,12343      ,      277 ,          11
foT9rsHmS24 ,18568405   ,   576470 ,       13276
tx_DYeEC0-g ,820715     ,   122994 ,        1489
wdH8M8yEWCw ,40564      ,      673 ,          20
PVfEp4uvVc4 ,231678     ,     8239 ,         529
22sTiH5rpLc ,13430570   ,   278354 ,        5599
hh-hwJcFfZ0 ,655378     ,    15949 ,         446
3OG2tYkJ-sI ,293484     ,     1624 ,          80
tInJ9p5E4oQ ,610749     ,     6846 ,         383
iSY-VrXz-Yg ,154250     ,     1519 ,          32
Ac3PbmcWtKw ,38030      ,      423 ,          73
EDmlfaRJwIo ,581370     ,        0 ,            
OurNLsPNQhM ,4523366    ,   492295 ,        4097
v9m_I4aW3PQ ,426        ,       24 ,           1
-W7c8fUZN6o ,448415     ,    18193 ,        1389
yDxN4c_CmpI ,14852853   ,   169054 ,        4327
soAg0RLm1jM ,198617     ,     7498 ,         116
vTtB1KrbXa4 ,5620       ,       88 ,           4
eJZSCqyfJIA ,6286       ,      345 ,           3
DKgns7-CjF8 ,1039038    ,    17057 ,         108
dopQY3-dcyo ,87         ,        9 ,           3
OGO8XIN4nE8 ,63         ,        8 ,           2
uEEYbXVCoT0 ,5814807    ,    66199 ,        1346
mumtaL3Hers ,1630744    ,   187659 ,         175
9LcYyI1N0ew ,356785     ,    11273 ,         751
CDwgsMnGIfQ ,11075      ,      466 ,          61
tnK3ofMX0gk ,52048      ,     3982 ,          42
Wc3tt7E2H8M ,378744     ,     2822 ,         164
3p4kRXHtXII ,2149       ,      138 ,           4
Q7CfOPQWSb8 ,1613300    ,    10983 ,         195
M4ilv14csd4 ,5898129    ,    91000 ,        1441
FuaDWyCnJxs ,8311600    ,   262313 ,        9446
wLjZ-D1INn4 ,1619949    ,    49502 ,          36
yXc6cE4RGos ,745        ,       52 ,          19
jVhlJNJopOQ ,20013627   ,   389615 ,       10053
ZorjIVPnQK8 ,205677     ,     7377 ,         400
lhvuHL0EnCI ,47873      ,      582 ,          28
G6vPv5Tdf3I ,110620     ,     5201 ,         137
GyhI6gOQULQ ,146694     ,     8160 ,         613
i35JGZi_OvE ,512920     ,     5999 ,         161
u1f3jGZes0A ,1156080    ,    24578 ,         390
MBwMVYiGX2M ,243161     ,    12727 ,         358
TLwPkT5MJMg ,165863     ,     7845 ,         359
LPuRHXzXSQ4 ,190556     ,     5862 ,         102
9GLcRR3Rnvg ,146441     ,     8439 ,         245
coPW6unxeY8 ,111331     ,      995 ,         146
5Gobj5LFNys ,898811     ,     7405 ,        2191
1DZL0i51tRs ,303142     ,     3396 ,        1281
byVaLch_fYw ,72031      ,     2019 ,          95
exaZy5jwu34 ,81458      ,     5923 ,         184
lnyuIHSaso8 ,107203     ,      312 ,         114
neH4bBK8poY ,474365     ,     2196 ,         105
gujSc5SmTzk ,1701002    ,        0 ,            
kBHLz-EXWYM ,28148636   ,   699865 ,       28908
dPZvXVhPVSc ,379320     ,    12366 ,         281
tPoLez2iMnI ,32337      ,      175 ,          99
yOw0hOqUda0 ,53366      ,     1903 ,         310
RykYPiSNMFk ,1180110    ,    26192 ,        2615
bNNSgadhCOc ,6763481    ,    54028 ,        3928
y_fPcEIg450 ,275090     ,      850 ,         264
cOpvaMovJm8 ,2401275    ,    31064 ,         997
GgImiDiNWJw ,986818     ,    21428 ,        1559
cO_B2hTuUIQ ,441294     ,     6016 ,        1107
c80xi709iXE ,15338180   ,   229159 ,        1283
tzGunflRlqo ,690643     ,        0 ,            
3a4iW1Nsq4g ,910857     ,    54193 ,         244
yPM24m9LYQQ ,1044663    ,    23857 ,        2495
Xgtbz1oT1u8 ,44236746   ,  2405611 ,        1002
ySf4lc3LNRo ,10729206   ,   249983 ,         733
XyTQxv_rPo8 ,452708     ,     6911 ,          30
FF2may_JfTU ,4509799    ,   369978 ,         536
Thi02VQvbtY ,44168      ,     1086 ,          57
tN13L9qh3U0 ,9938156    ,   161008 ,         165
1IyZTdrEFsQ ,108474     ,     2454 ,         242
x1Ov8rel_xg ,56364      ,     3467 ,          70
6hF3RzW0LZM ,667566     ,    11888 ,       11078
N3_VkVYZSvM ,10419705   ,   304742 ,         405
QlV0WhZorxQ ,68026      ,      954 ,         298
lX8jCKYUpRY ,3742644    ,    12296 ,            
9tnY2tQ1QGs ,932668     ,     7608 ,         792
MV-DAEUfTrI ,9191667    ,   453447 ,         580
7C_mL-QT6So ,47624      ,      499 ,         895
Go6Lgt793Z0 ,1232       ,      111 ,           0
NA-zu8owMB0 ,128023     ,     1106 ,           0
BXAVLw2iMaU ,6374576    ,   313352 ,         122
yLWMnO6l0UI ,11952164   ,   107791 ,       27019
p79N-eUr-GY ,259674     ,        0 ,            
6zkhxeU_WqI ,11291403   ,   270643 ,        9148
7cBWJBwynnM ,12869289   ,   202544 ,        5108
8BUwEu0aZZ4 ,2648318    ,    58059 ,        2393
NX7QNWEGcNI ,127529037  ,   902553 ,       56012
d2k_vhqhe9g ,32012932   ,   567837 ,       14471
sjcG2LBjgZE ,7723408    ,    59081 ,        2039
fgUhpuz6LB8 ,585511     ,     7549 ,         994
lw0myT99ro4 ,98415183   ,   810372 ,       21833
oIJ5m1_6E24 ,6708407    ,    64446 ,        1254
Vu_PpeLRx3c ,72150385   ,  1353596 ,       47547
cCfFWY8c-eA ,1111933    ,    13339 ,          98
meNbxDqfHX8 ,3659389    ,    38130 ,         476
8AHgBX4VO_M ,4353533    ,    17149 ,        1702
H42oYx9q8Xk ,306739     ,     6374 ,         162
zZweoXY5MmE ,218556     ,     8898 ,         474
DQFIN-0CBlk ,320756     ,     6706 ,         240
O3jyagXUuAI ,3008623    ,    27419 ,         404
9Vc8J339BkE ,8621087    ,    46367 ,        2095
wEziMRhIEpo ,25269541   ,   490395 ,       14524
D_decq6Svs4 ,6965100    ,   142098 ,        1020
caxLXUUt8h4 ,7361568    ,   167912 ,        6689
